HST Benennung,HT Benennung,UT Benennung,Karosserie,Neupreis Brutto,Produktgruppe,Kraftstoffart,Schadstoffklasse,CCM,KW,HST PS,Getriebeart,Getriebe Benennung,Anzahl der Türen,Leergewicht,Zuladung,Zulässiges GG,Länge,Breite,Höhe,CO2-Emissionen,Min Energieeffizienzklasse,Antrieb,KSTA Motor,HST-HT Benennung
Opel,Cascada (01.2013->),Innovation ecoFlex,Ca        ,34143,Cabrio bis Kompaktklasse,BS,6T,1638,99,134,Schaltgetriebe,Getriebe 6-Gang,2,1709,417,2179.1665302898523,4740,1808,1432,164,C,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i,Ca        ,35143,Cabrio bis Kompaktklasse,BS,E6,1500,104,133,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1564,461,1966.3914660480878,4380,1808,1463,124,A,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i,Ca        ,34154,Cabrio bis Kompaktklasse,BS,E6,1483,100,134,Schaltgetriebe,Getriebe 6-Gang,2,1563,461,1949.017564885086,4538,1803,1422,129,B,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i,Ca        ,34364,Cabrio bis Kompaktklasse,BS,6T,1512,100,135,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1558,470,2063.25,4405,1776,1447,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i,Ca        ,35897,Cabrio bis Kompaktklasse,BS,6T,1502,101,132,Schaltgetriebe,Getriebe 6-Gang,2,1587,456,2020.3594812021845,4344,1704,1386,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Advantage,Ca        ,37192,Cabrio bis Kompaktklasse,BS,E6,1470,99,132,Schaltgetriebe,Getriebe 6-Gang,2,1592,470,1990.3331672843278,4476,1711,1416,129,B,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Advantage,Ca        ,36709,Cabrio bis Kompaktklasse,BS,E6,1525,100,135,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1555,477,1984.8132675375618,4384,1801,1435,124,A,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Advantage,Ca        ,36490,Cabrio bis Kompaktklasse,BS,6T,1499,96,131,Schaltgetriebe,Getriebe 6-Gang,2,1586,454,1962.2457054234546,4307,1740,1442,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Advantage,Ca        ,36140,Cabrio bis Kompaktklasse,BS,6T,1445,101,132,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1558,453,1941.0878824568342,4399,1749,1410,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
Opel,Cascada (01.2013->),Innovation,Ca        ,35547,Cabrio bis Kompaktklasse,BS,6T,1560,101,139,Automatikgetriebe,Getriebe Automatik - mit ActiveSelect (6-Stufen),2,1706,439,2233.8795250713392,4658,1886,1476,175,D,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Sport Line,Ca        ,36374,Cabrio bis Kompaktklasse,BS,E6,1472,103,138,Schaltgetriebe,Getriebe 6-Gang,2,1605,473,2023.224700953826,4406,1771,1427,129,B,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Sport Line,Ca        ,37104,Cabrio bis Kompaktklasse,BS,E6,1444,100,138,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1556,462,1991.4170882987498,4479,1807,1434,124,A,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Sport Line,Ca        ,38588,Cabrio bis Kompaktklasse,BS,6T,1478,97,134,Schaltgetriebe,Getriebe 6-Gang,2,1564,460,1916.117802782427,4420,1836,1388,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Sport Line,Ca        ,37628,Cabrio bis Kompaktklasse,BS,6T,1466,102,139,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1543,464,1969.1489312841438,4489,1778,1376,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i M Sport,Ca        ,37358,Cabrio bis Kompaktklasse,BS,E6,1464,99,136,Schaltgetriebe,Getriebe 6-Gang,2,1563,471,1945.813520850386,4580,1791,1443,129,B,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i M Sport,Ca        ,39082,Cabrio bis Kompaktklasse,BS,E6,1498,98,136,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1546,473,1971.7883002742935,4296,1751,1440,124,A,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Luxury Line,Ca        ,38738,Cabrio bis Kompaktklasse,BS,E6,1573,100,135,Schaltgetriebe,Getriebe 6-Gang,2,1541,468,2047.3409197712351,4342,1783,1397,129,B,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Luxury Line,Ca        ,39108,Cabrio bis Kompaktklasse,BS,E6,1475,101,136,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1565,473,1944.436703113448,4581,1818,1448,124,A,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Luxury Line,Ca        ,39126,Cabrio bis Kompaktklasse,BS,6T,1489,102,135,Schaltgetriebe,Getriebe 6-Gang,2,1539,455,1885.1426729006018,4315,1738,1428,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i Luxury Line,Ca        ,38744,Cabrio bis Kompaktklasse,BS,6T,1548,98,136,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1546,466,2046.202124731631,4413,1796,1393,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i M Sport,Ca        ,40906,Cabrio bis Kompaktklasse,BS,6T,1491,98,134,Schaltgetriebe,Getriebe 6-Gang,2,1579,475,1970.211564608722,4372,1823,1422,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
BMW,Baureihe 2 Cabrio (F23)(2014->),218i M Sport,Ca        ,39302,Cabrio bis Kompaktklasse,BS,6T,1460,98,131,Automatikgetriebe,Getriebe Automatik - mit Steptronic (8-Stufen),2,1564,470,2063.25,4626,1762,1432,148,C,HA        ,STANDARD ->B,BMW-Baureihe 2 Cabrio (F23)(2014->)
Opel,Cascada (01.2013->),Edition ecoFlex,Ca        ,27558,Cabrio bis Kompaktklasse,BS,E6,1403,104,137,Schaltgetriebe,Getriebe 6-Gang,2,1724,393,2105.894576507596,4748,1799,1443,152,B,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
Opel,Cascada (01.2013->),Innovation ecoFlex,Ca        ,33840,Cabrio bis Kompaktklasse,BS,E6,1404,102,145,Schaltgetriebe,Getriebe 6-Gang,2,1732,404,2055.137182815922,4677,1874,1446,152,B,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
Opel,Cascada (01.2013->),Ultimate ecoFlex,Ca        ,36637,Cabrio bis Kompaktklasse,BS,E6,1371,103,138,Schaltgetriebe,Getriebe 6-Gang,2,1687,406,2016.794276742866,4580,1824,1479,151,B,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
Abarth,500 Cabrio (150)(2010->),595,Ca        ,21503,Cabrio bis Kompaktklasse,BS,E6,1349,106,144,Automatikgetriebe,"Getriebe - Dualogic, automatisiertes Schaltgetriebe (MTA)",2,1169,312,1475.9584489833408,3658,1661,1478,134,D,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),595,Ca        ,20794,Cabrio bis Kompaktklasse,BS,E6,1374,108,147,Schaltgetriebe,Getriebe 5-Gang,2,1158,312,1480.4166052761116,3644,1668,1485,139,E,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Design BMT/Start-Stopp,Ca        ,27412,Cabrio bis Kompaktklasse,BS,E6,1411,109,148,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1426,379,1808.5720515845924,4277,1792,1471,128,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Design BMT/Start-Stopp,Ca        ,27910,Cabrio bis Kompaktklasse,BS,E6,1394,105,154,Schaltgetriebe,Getriebe 6-Gang,2,1418,359,1766.893305853655,4074,1734,1477,134,C,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Karmann BMT/Start-Stopp,Ca        ,29256,Cabrio bis Kompaktklasse,BS,E6,1399,112,148,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1417,377,1799.0287537286042,4187,1824,1429,128,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Karmann BMT/Start-Stopp,Ca        ,28433,Cabrio bis Kompaktklasse,BS,E6,1393,110,150,Schaltgetriebe,Getriebe 6-Gang,2,1459,387,1825.5293358788097,4293,1842,1448,134,C,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),R-Line BMT/Start-Stopp,Ca        ,29393,Cabrio bis Kompaktklasse,BS,E6,1409,110,151,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1473,375,1745.6548141346877,4402,1916,1463,128,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),R-Line BMT/Start-Stopp,Ca        ,29323,Cabrio bis Kompaktklasse,BS,E6,1403,111,149,Schaltgetriebe,Getriebe 6-Gang,2,1396,382,1873.168171935785,4247,1862,1499,134,C,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,T-Roc Cabriolet (AC7)(12.2019->),Style,Ca        ,29973,Kompakt-SUV / Geländewagen,BS,6T,1530,113,146,Schaltgetriebe,Getriebe 6-Gang,2,1557,366,1875.2885871725991,4200,1833,1535,125,A,FA        ,STANDARD ->B,Volkswagen-T-Roc Cabriolet (AC7)(12.2019->)
Volkswagen,T-Roc Cabriolet (AC7)(12.2019->),Style,Ca        ,29679,Kompakt-SUV / Geländewagen,BS,6T,1465,109,150,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1536,355,1891.5442743688736,4269,1829,1558,127,B,FA        ,STANDARD ->B,Volkswagen-T-Roc Cabriolet (AC7)(12.2019->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Sound BMT/Start-Stopp,Ca        ,30954,Cabrio bis Kompaktklasse,BS,E6,1363,113,155,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1444,374,1782.384665932086,4156,1829,1476,128,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Sound BMT/Start-Stopp,Ca        ,30494,Cabrio bis Kompaktklasse,BS,E6,1411,111,155,Schaltgetriebe,Getriebe 6-Gang,2,1394,386,1791.4559863218908,4285,1825,1443,134,C,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Dune BMT/Start-Stopp,Ca        ,30309,Cabrio bis Kompaktklasse,BS,E6,1444,107,146,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1497,308,1792.557433856297,4336,1822,1499,130,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Dune BMT/Start-Stopp,Ca        ,31093,Cabrio bis Kompaktklasse,BS,E6,1397,109,151,Schaltgetriebe,Getriebe 6-Gang,2,1471,338,1733.7633366480843,4394,1820,1462,137,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Exclusive Design BMT/Start-Stopp,Ca        ,31494,Cabrio bis Kompaktklasse,BS,E6,1366,106,142,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1451,372,1787.5576479554293,4461,1815,1474,128,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Exclusive Design BMT/Start-Stopp,Ca        ,31867,Cabrio bis Kompaktklasse,BS,E6,1447,107,157,Schaltgetriebe,Getriebe 6-Gang,2,1458,390,1827.9807491186082,4299,1806,1494,134,C,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,T-Roc Cabriolet (AC7)(12.2019->),R-Line,Ca        ,31834,Kompakt-SUV / Geländewagen,BS,6T,1466,107,149,Schaltgetriebe,Getriebe 6-Gang,2,1486,353,1930.900078682478,4265,1830,1495,125,A,FA        ,STANDARD ->B,Volkswagen-T-Roc Cabriolet (AC7)(12.2019->)
Volkswagen,T-Roc Cabriolet (AC7)(12.2019->),R-Line,Ca        ,31802,Kompakt-SUV / Geländewagen,BS,6T,1482,107,154,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1543,355,1863.8296182309605,4215,1859,1506,127,B,FA        ,STANDARD ->B,Volkswagen-T-Roc Cabriolet (AC7)(12.2019->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Exclusive R-Line BMT/Start-Stopp,Ca        ,33489,Cabrio bis Kompaktklasse,BS,E6,1403,110,150,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,2,1444,371,1792.687130468949,4194,1854,1500,128,B,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Volkswagen,Beetle Cabriolet (5C8)(05.2016->),Exclusive R-Line BMT/Start-Stopp,Ca        ,32738,Cabrio bis Kompaktklasse,BS,E6,1413,110,149,Schaltgetriebe,Getriebe 6-Gang,2,1456,370,1831.083864553729,4429,1850,1461,134,C,FA        ,STANDARD ->B,Volkswagen-Beetle Cabriolet (5C8)(05.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),basis,Ca        ,34105,Cabrio bis Kompaktklasse,BS,E6,1510,112,147,Schaltgetriebe,Getriebe 6-Gang,2,1453,429,1867.239807376002,4509,1790,1419,124,B,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),basis,Ca        ,33789,Cabrio bis Kompaktklasse,BS,E6,1509,109,152,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe S-tronic,2,1405,422,1867.0938748695912,4586,1819,1479,120,A,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),35 TFSI basis,Ca        ,34879,Cabrio bis Kompaktklasse,BS,6T,1497,109,149,Schaltgetriebe,Getriebe 6-Gang,2,1523,401,1912.5065943004136,4405,1763,1388,129,A,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),35 TFSI basis,Ca        ,33488,Cabrio bis Kompaktklasse,BS,6T,1484,111,152,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe S-tronic,2,1464,405,1917.9254129422166,4328,1799,1374,121,B,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),35 TFSI sport,Ca        ,36625,Cabrio bis Kompaktklasse,BS,6T,1460,109,153,Schaltgetriebe,Getriebe 6-Gang,2,1435,398,1902.390402508793,4420,1816,1413,129,A,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),35 TFSI sport,Ca        ,35347,Cabrio bis Kompaktklasse,BS,6T,1531,109,146,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe S-tronic,2,1447,406,1910.5102603641508,4366,1775,1389,121,B,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),35 TFSI design,Ca        ,36364,Cabrio bis Kompaktklasse,BS,6T,1551,109,150,Schaltgetriebe,Getriebe 6-Gang,2,1426,408,1891.3660766109226,4380,1783,1449,129,A,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Audi,A3 Cabriolet (8VE)(04.2016->),35 TFSI design,Ca        ,35229,Cabrio bis Kompaktklasse,BS,6T,1507,105,152,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe S-tronic,2,1490,393,1851.3420613541539,4381,1809,1433,121,B,FA        ,STANDARD ->B,Audi-A3 Cabriolet (8VE)(04.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,43922,Cabrio ab Mittelklasse,BS,E6,1579,113,156,Schaltgetriebe,Getriebe 6-Gang,2,1632,481,2083.9606426762693,4695,1766,1404,135,B,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,44301,Cabrio ab Mittelklasse,BS,E6,1598,117,163,Automatikgetriebe,Getriebe Automatik - (9-Stufen),2,1599,469,2097.5476824284005,4621,1805,1409,135,B,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,44738,Cabrio ab Mittelklasse,BS,6T,1663,113,157,Schaltgetriebe,Getriebe 6-Gang,2,1643,469,2101.56881966535,4636,1804,1403,149,C,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,44208,Cabrio ab Mittelklasse,BS,6T,1571,117,158,Automatikgetriebe,Getriebe Automatik - (9-Stufen),2,1658,470,2112.6659394009753,4790,1810,1451,149,C,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,44227,Cabrio ab Mittelklasse,BS,E6,1575,112,157,Schaltgetriebe,Getriebe 6-Gang,2,1631,476,2093.788058521967,4634,1772,1380,135,B,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,46071,Cabrio ab Mittelklasse,BS,E6,1588,115,159,Automatikgetriebe,Getriebe Automatik - (9-Stufen),2,1621,479,2047.8874342369,4593,1812,1420,135,B,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.476),Ca        ,47345,Cabrio ab Mittelklasse,BS,6T,1519,115,151,Automatikgetriebe,Getriebe Automatik - (9-Stufen),2,1649,461,2042.914487624545,4845,1824,1428,149,C,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,46922,Cabrio ab Mittelklasse,BS,6T,1609,116,156,Schaltgetriebe,Getriebe 6-Gang,2,1600,475,2149.345709365055,4769,1782,1415,149,C,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.440),Ca        ,45935,Cabrio ab Mittelklasse,BS,6T,1582,114,160,Automatikgetriebe,Getriebe Automatik - (9-Stufen),2,1712,460,2122.3024909391124,4824,1815,1408,149,C,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Mercedes-Benz,C -Klasse Cabrio (BM 205)(07.2016->),C 180 (205.476),Ca        ,47826,Cabrio ab Mittelklasse,BS,6T,1457,115,157,Automatikgetriebe,Getriebe Automatik - (9-Stufen),2,1675,455,2129.028883228203,4790,1889,1386,149,C,HA        ,STANDARD ->B,Mercedes-Benz-C -Klasse Cabrio (BM 205)(07.2016->)
Abarth,500 Cabrio (150)(2010->),595C Pista,Ca        ,24516,Cabrio bis Kompaktklasse,BS,E6,1399,120,157,Schaltgetriebe,Getriebe 5-Gang,2,1157,321,1438.3287591991643,3733,1614,1495,139,E,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),595C Pista,Ca        ,24296,Cabrio bis Kompaktklasse,BS,E6,1311,120,160,Automatikgetriebe,"Getriebe - Dualogic, automatisiertes Schaltgetriebe (MTA)",2,1135,315,1476.1656855557485,3765,1601,1500,134,D,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Mazda,MX-5 (ND)(03.2015->),Exclusive-Line,Ca        ,27045,Sportcabrio / Targa,BS,E6,1969,119,159,Schaltgetriebe,Getriebe 6-Gang,2,1012,260,1254.8162055222663,3950,1725,1250,154,F,HA        ,STANDARD ->B,Mazda-MX-5 (ND)(03.2015->)
Mazda,MX-5 (ND)(03.2015->),Sakura,Ca        ,29189,Sportcabrio / Targa,BS,E6,1994,117,160,Schaltgetriebe,Getriebe 6-Gang,2,1005,252,1257.6471665359559,3917,1788,1225,154,F,HA        ,STANDARD ->B,Mazda-MX-5 (ND)(03.2015->)
Mazda,MX-5 (ND)(03.2015->),Sports-Line,Ca        ,29935,Sportcabrio / Targa,BS,E6,2002,119,166,Schaltgetriebe,Getriebe 6-Gang,2,995,251,1261.5476121138856,4056,1707,1180,156,F,HA        ,STANDARD ->B,Mazda-MX-5 (ND)(03.2015->)
Abarth,500 Cabrio (150)(2010->),595C Turismo,Ca        ,25217,Cabrio bis Kompaktklasse,BS,E6,1345,122,170,Automatikgetriebe,"Getriebe - Dualogic, automatisiertes Schaltgetriebe (MTA)",2,1149,311,1477.5313890763273,3633,1580,1489,134,D,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),595C Turismo,Ca        ,25046,Cabrio bis Kompaktklasse,BS,E6,1397,119,161,Schaltgetriebe,Getriebe 5-Gang,2,1150,312,1472.689305755829,3723,1604,1484,139,E,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),595C Pista,Ca        ,26196,Cabrio bis Kompaktklasse,BS,6T,1323,123,162,Schaltgetriebe,Getriebe 5-Gang,2,1145,327,1486.4209871640212,3711,1662,1499,155,F,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),595C Pista,Ca        ,25590,Cabrio bis Kompaktklasse,BS,6T,1389,120,162,Automatikgetriebe,"Getriebe - Dualogic, automatisiertes Schaltgetriebe (MTA)",2,1147,322,1453.4546377997567,3493,1658,1483,151,F,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
DS,3 Cabrio (02.2016->),SportChic,Ca        ,25438,Cabrio bis Kompaktklasse,BS,E6,1632,121,163,Schaltgetriebe,Getriebe 6-Gang,2,1328,359,1691.0509940003194,3953,1687,1532,129,C,FA        ,STANDARD ->B,DS-3 Cabrio (02.2016->)
DS,3 Cabrio (02.2016->),Performance Line,Ca        ,27708,Cabrio bis Kompaktklasse,BS,E6,1588,122,161,Schaltgetriebe,Getriebe 6-Gang,2,1237,389,1614.5834338727293,3942,1757,1486,129,C,FA        ,STANDARD ->B,DS-3 Cabrio (02.2016->)
Abarth,500 Cabrio (150)(2010->),695 XSR Yamaha Limited Edition,Ca        ,27688,Cabrio bis Kompaktklasse,BS,E6,1356,121,163,Schaltgetriebe,Getriebe 5-Gang,2,1143,316,1469.2263583085846,3705,1870,1506,139,E,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),695 XSR Yamaha Limited Edition,Ca        ,26715,Cabrio bis Kompaktklasse,BS,E6,1372,120,159,Automatikgetriebe,"Getriebe - Dualogic, automatisiertes Schaltgetriebe (MTA)",2,1146,308,1510.6548526119943,3677,1881,1486,134,D,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Opel,Cascada (01.2013->),Edition,Ca        ,31659,Cabrio bis Kompaktklasse,BS,E6,1590,120,168,Automatikgetriebe,Getriebe Automatik - mit ActiveSelect (6-Stufen),2,1699,445,2201.146401980367,4626,1835,1477,176,D,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
Opel,Cascada (01.2013->),Innovation,Ca        ,34385,Cabrio bis Kompaktklasse,BS,E6,1620,122,168,Automatikgetriebe,Getriebe Automatik - mit ActiveSelect (6-Stufen),2,1736,431,2151.8640043043033,4681,1871,1414,176,D,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
Opel,Cascada (01.2013->),Ultimate,Ca        ,38243,Cabrio bis Kompaktklasse,BS,E6,1576,125,168,Automatikgetriebe,Getriebe Automatik - mit ActiveSelect (6-Stufen),2,1774,446,2177.476951908795,4651,1910,1449,176,D,FA        ,STANDARD ->B,Opel-Cascada (01.2013->)
Abarth,500 Cabrio (150)(2010->),595C Competizione,Ca        ,27881,Cabrio bis Kompaktklasse,BS,E6,1407,134,187,Automatikgetriebe,"Getriebe - Dualogic, automatisiertes Schaltgetriebe (MTA)",2,1109,303,1496.3644818536825,3747,1704,1483,134,D,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
Abarth,500 Cabrio (150)(2010->),595C Competizione,Ca        ,27756,Cabrio bis Kompaktklasse,BS,E6,1375,130,183,Schaltgetriebe,Getriebe 5-Gang,2,1169,310,1425.3656466168875,3787,1649,1523,139,E,FA        ,STANDARD ->B,Abarth-500 Cabrio (150)(2010->)
